area,rot-agree,rot-categorization,rot-moral-foundations,rot-judgment,action,action-moral-judgment,action-legal,label,action_ukr
confessions,4.0,advice,care-harm,You shouldn't,spending money you don't have.,-1.0,legal,0,"витрачати гроші, яких у вас немає."
rocstories,4.0,description,care-harm|authority-subversion,normal,spending most of your time with your parents when you're young,0.0,legal,1,"проводячи більшу частину свого часу з батьками, коли ви молоді."
rocstories,4.0,morality-ethics,care-harm,it's important,spending quality time with your child,0.0,legal,1,проводити якісний час зі своєю дитиною.
confessions,4.0,description,care-harm,It's nice,spending some quiet time alone during the holidays because it's a hectic time of the year.,1.0,legal,2,"проведення спокійного часу наодинці під час свят, оскільки це напружений час року."
dearabby,4.0,social-norms,care-harm,It's good,spending time doing things you love with your partner.,1.0,legal,2,"проводите час, займаючись улюбленою справою зі своїм партнером."
rocstories,4.0,advice,care-harm,It is good,spending time outdoors.,1.0,legal,2,проводити час на відкритому повітрі.
amitheasshole,4.0,social-norms,care-harm,is expected t,spending time together in relationships.,0.0,legal,1,проводити час разом у стосунках.
amitheasshole,4.0,morality-ethics,care-harm,should,spending time with family during the holidays.,0.0,legal,1,проводити час із сім'єю під час свят.
confessions,4.0,social-norms|advice,care-harm|loyalty-betrayal,it is good,spending time with family.,1.0,legal,2,проводити час із сім'єю.
amitheasshole,4.0,advice,care-harm,it's good,spending time with others,1.0,legal,2,проводити час з іншими людьми.
rocstories,4.0,social-norms,care-harm,It's good,spending time with others.,1.0,legal,2,проводити час з іншими людьми.
rocstories,4.0,social-norms|description,care-harm,It's nice,spending time with people you like.,1.0,legal,2,"проводити час з людьми, які вам подобаються."
amitheasshole,4.0,morality-ethics,care-harm,it's good,spending time with the people you are in a relationship with.,2.0,legal,2,"проведення часу з людьми, з якими ви перебуваєте у стосунках."
dearabby,4.0,social-norms,care-harm|loyalty-betrayal,It's expected,spending time with your child.,0.0,legal,1,проводите час зі своєю дитиною.
rocstories,4.0,social-norms|advice,care-harm|loyalty-betrayal,It's good,spending time with your family on special occasions,1.0,legal,2,проводити час зі своєю сім'єю в особливих випадках.
rocstories,4.0,social-norms,care-harm|loyalty-betrayal,It's good to,spending time with your friends.,1.0,legal,2,проводити час зі своїми друзями.
dearabby,4.0,advice,care-harm,You shouldn't,spending too much time dwelling in the past,-1.0,legal,0,"витрачає занадто багато часу, живучи в минулому."
amitheasshole,4.0,advice,care-harm|loyalty-betrayal,It's your right,spending your money how you wish.,0.0,legal,1,"витрачати свої гроші так, як ви хочете."
rocstories,4.0,advice,care-harm,It's great,spending your money on things that set up you up to be more successful in the future,1.0,legal,2,"витрачаєте свої гроші на речі, які допоможуть вам бути більш успішними в майбутньому."
confessions,4.0,advice,care-harm,it's unhealthy,spending your time harassing people online,-2.0,legal,0,витрачаючи свій час на переслідування людей в Інтернеті.
rocstories,4.0,social-norms,care-harm|fairness-cheating,It's mean,spilling coffee on someone.,-1.0,tolerated,0,пролити каву на когось.
rocstories,4.0,advice,care-harm,you should,spitting out food or drink that tastes horrible.,0.0,legal,1,"випльовувати їжу або напій, який смакує жахливо."
confessions,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,It's repugnant,spoiling Christmas for everyone.,-2.0,legal,0,зіпсувавши Різдво для всіх.
confessions,4.0,morality-ethics,care-harm,shouldn't,spoiling things for others.,-1.0,legal,0,псувати речі для інших.
dearabby,4.0,social-norms,care-harm|loyalty-betrayal,expected,spouses spending time together,0.0,legal,1,подружжя проводять час разом.
amitheasshole,4.0,description,care-harm,can be annoying,spreading gossip about the friends of the person you're dating,-1.0,legal,0,"поширення пліток про друзів людини, з якою ви зустрічаєтесь."
confessions,4.0,morality-ethics,care-harm,It's wrong,spying on people through social media.,-1.0,legal,0,Шпигунство за людьми через соціальні медіа.
confessions,4.0,advice,care-harm,It's bad,stabbing yourself.,-1.0,legal,0,нанесення собі ножового поранення.
confessions,4.0,morality-ethics,care-harm,shouldn't,stalking former coworkers on social media.,-1.0,tolerated,0,переслідування колишніх колег у соціальних мережах.
amitheasshole,4.0,morality-ethics,care-harm|authority-subversion,shouldn't,stalking people,-1.0,illegal,0,переслідування людей.
rocstories,4.0,morality-ethics|social-norms,care-harm|sanctity-degradation,It's wrong,stalking someone that you feel owes you more than friendship.,-2.0,illegal,0,"переслідування когось, хто, на вашу думку, заборгував вам більше, ніж дружба."
amitheasshole,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,It's wrong,standing up a friend after you have made plans with them.,-1.0,legal,0,"піднявши друга після того, як ви зробили плани з ними."
amitheasshole,4.0,morality-ethics,care-harm,it's okay,standing up for others.,0.0,legal,1,стояти на захисті інших.
confessions,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,You should,standing up for your family members if they are being treated poorly.,2.0,legal,2,"виступаючи за членів своєї сім'ї, якщо з ними погано поводяться."
amitheasshole,4.0,morality-ethics,care-harm,it's okay,standing up for your partner.,0.0,legal,1,стояти на захисті свого партнера.
rocstories,4.0,social-norms,care-harm|authority-subversion,good,standing up for yourself and doing things that frighten you,1.0,legal,2,"стояти за себе і робити речі, які лякають тебе."
confessions,4.0,advice,care-harm,should,standing up for yourself if you're bullied,1.0,legal,2,"боротьба за себе, якщо вас знущаються."
amitheasshole,4.0,morality-ethics,care-harm,You are allowed to,standing up for yourself in uncomfortable situations.,0.0,legal,1,відстоювати себе в незручних ситуаціях.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,it's ok,standing up for yourself when you are being bullied.,0.0,legal,1,"виступаючи за себе, коли вас знущаються."
amitheasshole,4.0,morality-ethics,care-harm,It's ok,standing up for yourself when you've been wronged.,1.0,legal,2,"боротьба за себе, коли вас обдурили."
amitheasshole,4.0,description,care-harm|loyalty-betrayal,it's acceptable,starting a relationship with someone.,0.0,legal,1,починаючи стосунки з кимось.
amitheasshole,4.0,morality-ethics,care-harm,shouldn't,starting fights with people.,-1.0,tolerated,0,починаючи бійки з людьми.
rocstories,4.0,advice,care-harm,You shouldn't,starving yourself.,-2.0,legal,0,голодувати самостійно.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,You're expected,staying close to your parents.,0.0,legal,1,перебування близько до своїх батьків.
rocstories,4.0,advice,care-harm,it is important,staying healthy,0.0,legal,1,Перебування в здоровому стані.
rocstories,4.0,social-norms,care-harm,It's expected,staying home from work when you are sick.,1.0,legal,2,"залишатися вдома з роботи, коли ви хворі."
rocstories,4.0,advice|description,care-harm,It is important,staying hydrated.,2.0,legal,2,підтримувати гідратацію.
amitheasshole,4.0,social-norms,care-harm,don't have to,staying in a friendship that no longer works for you,0.0,,1,"перебування в дружбі, яка більше не працює для вас."
amitheasshole,4.0,social-norms|advice,care-harm|authority-subversion,You don't have to,staying in a job that's causing you problems.,0.0,legal,1,"перебування на роботі, яка викликає у вас проблеми."
confessions,4.0,advice,care-harm,It's bad to,staying in bed all day.,-1.0,legal,0,перебування в ліжку цілий день.
rocstories,4.0,advice,care-harm,it is smart,staying inside when the temperatures outside are too high.,1.0,legal,2,"перебування всередині, коли температура на вулиці занадто висока."
rocstories,4.0,advice,care-harm,responsible,staying on top of health issues,1.0,legal,2,перебування на вершині питань охорони здоров'я.
amitheasshole,4.0,advice,care-harm,It is not healthy,staying up all night.,-1.0,legal,0,перебуваючи всю ніч.
rocstories,4.0,social-norms,care-harm,it's okay,staying up late when it doesn't impair your ability to get home,0.0,legal,1,"залишатися пізно, якщо це не погіршує вашу здатність дістатися додому."
dearabby,4.0,morality-ethics,care-harm,it's bad,staying with someone who is abusive.,-1.0,legal,0,"перебування з людиною, яка ображає."
confessions,4.0,morality-ethics,care-harm,It is wrong,stealing even if you get away with it.,-2.0,illegal,0,"крадіжка, навіть якщо вам це вдасться."
rocstories,4.0,morality-ethics,care-harm|fairness-cheating,It is unacceptable,stealing food off a coworkers desk.,-2.0,tolerated,0,крадіжка їжі з робочого столу колеги.
confessions,4.0,morality-ethics,care-harm|fairness-cheating,wrong,stealing from a business.,-1.0,illegal,0,крадіжка з бізнесу.
confessions,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,It's wrong,stealing from other people.,-1.0,illegal,0,крадіжка у інших людей.
rocstories,4.0,social-norms,care-harm,it's rude,stealing someone else's shoes,-1.0,illegal,0,крадіжка чужого взуття.
confessions,4.0,morality-ethics,care-harm|fairness-cheating,It's wrong,stealing someone's identity.,-2.0,illegal,0,крадіжка чиєїсь особистості.
confessions,4.0,morality-ethics|social-norms,care-harm|authority-subversion,You shouldn't,stealing someone's medication.,-1.0,illegal,0,крадіжка чиїхось ліків.
rocstories,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,It is wrong,stealing things that aren't yours.,-2.0,illegal,0,"крадіжка речей, які не належать вам."
amitheasshole,4.0,morality-ethics|social-norms,care-harm|authority-subversion,it's bad,stealing your employee's wages.,-1.0,illegal,0,крадіжка заробітної плати вашого працівника.
confessions,4.0,morality-ethics|social-norms,care-harm,It's bad,stepping on another person.,-1.0,legal,0,наступаючи на іншу людину.
rocstories,4.0,advice,care-harm|authority-subversion,It's good,stepping out of your comfort zone trying new things.,1.0,legal,2,"виходячи зі своєї зони комфорту, пробуючи нові речі."
amitheasshole,4.0,description,care-harm,shows character,stepping up to an unforeseen challenge.,0.0,legal,1,піднятися до непередбаченого виклику.
rocstories,4.0,social-norms|advice,care-harm|authority-subversion,It is good,sticking to a budget.,0.0,legal,1,дотримання бюджету.
amitheasshole,4.0,advice,care-harm,It's okay,stop talking with people if we no longer enjoy speaking with them.,0.0,legal,1,"перестаємо розмовляти з людьми, якщо нам більше не подобається розмовляти з ними."
confessions,4.0,morality-ethics,care-harm,should never,stopping caring about people,-1.0,legal,0,припинення турботи про людей.
rocstories,4.0,advice,care-harm|fairness-cheating,You should,stopping gambling when you're feeling lucky when you don't want to lose it all.,1.0,legal,2,"припинення азартних ігор, коли ви відчуваєте себе щасливим, коли ви не хочете втратити все."
amitheasshole,4.0,morality-ethics|advice,care-harm,You should never,stopping or harming something simply because of gender.,-1.0,legal,0,припинення або заподіяння шкоди чомусь просто через стать.
amitheasshole,4.0,morality-ethics,care-harm|fairness-cheating,It's not okay,stopping people from doing what they enjoy.,-1.0,legal,0,"перешкоджати людям робити те, що їм подобається."
amitheasshole,4.0,morality-ethics|social-norms,care-harm,Should,stopping to offer assistance to people in times of need.,2.0,legal,2,припинення надання допомоги людям у скрутну хвилину.
rocstories,4.0,morality-ethics,care-harm,you should,stopping when there's an animal in the road,1.0,legal,2,"зупинка, коли на дорозі є тварина."
confessions,4.0,morality-ethics,care-harm|sanctity-degradation,It's wrong,strangling a person.,-1.0,illegal,0,задушення людини.
dearabby,4.0,morality-ethics|social-norms,care-harm|authority-subversion,should,striving to act as a good role model for your children,1.0,legal,2,прагнення бути хорошим прикладом для своїх дітей.
confessions,4.0,description,care-harm,People should,striving to contribute positive energy to the people in their lives.,2.0,legal,2,прагнення внести позитивну енергію в життя людей.
rocstories,4.0,advice,care-harm,it is important,studying hard when you are not prepared for an exam,0.0,legal,1,"наполегливо вчитися, коли ви не готові до іспиту."
rocstories,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,should,studying to improve your grades.,0.0,legal,1,"навчання, щоб поліпшити свої оцінки."
confessions,4.0,advice|description,care-harm|sanctity-degradation,It's rude,subjecting others to your kinks without their permission.,-1.0,legal,0,піддаючи інших своїм викривленням без їхнього дозволу.
amitheasshole,4.0,morality-ethics,care-harm,should,supporting a coworker if they are going through marital issues.,1.0,legal,2,"підтримка колеги, якщо вони переживають сімейні проблеми."
amitheasshole,4.0,social-norms,care-harm|loyalty-betrayal,it's expected,supporting a parent that has cancer.,2.0,legal,2,"підтримка батька, хворого на рак."
rocstories,4.0,social-norms,care-harm|loyalty-betrayal,it's okay,supporting a team that you like.,0.0,legal,1,"підтримка команди, яка вам подобається."
amitheasshole,4.0,morality-ethics|advice,care-harm,It's good,supporting charities,1.0,legal,2,підтримка благодійних організацій.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,expected to,supporting each other.,1.0,legal,2,підтримуючи один одного.
amitheasshole,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,you should,supporting family in times of need.,1.0,legal,2,підтримка сім'ї в скрутну хвилину.
dearabby,4.0,morality-ethics,care-harm,it is good,supporting family when someone dies,1.0,legal,2,"підтримка сім'ї, коли хтось помирає."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,It's good,supporting injured family members.,1.0,legal,2,підтримка постраждалих членів сім'ї.
dearabby,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,It's good,supporting people on their wedding day,1.0,legal,2,підтримка людей у день їхнього весілля.
amitheasshole,4.0,morality-ethics,care-harm,should,supporting people with mental disabilities.,0.0,legal,1,підтримка людей з розумовою неповносправністю.
dearabby,4.0,social-norms,care-harm,it's expected,supporting people you know,0.0,legal,1,"підтримка людей, яких ви знаєте."
rocstories,4.0,morality-ethics|social-norms,care-harm,should,supporting someone who is doing their best.,1.0,legal,2,"підтримка того, хто робить все можливе."
rocstories,4.0,morality-ethics|advice,care-harm|fairness-cheating,It's good,supporting the rights of others.,1.0,legal,2,підтримка прав інших людей.
dearabby,4.0,advice,care-harm,it's good,supporting the value of literacy,1.0,legal,2,підтримка цінності грамотності.
rocstories,4.0,morality-ethics,care-harm|loyalty-betrayal,It is good,supporting your children,1.0,legal,2,підтримка ваших дітей.
amitheasshole,4.0,morality-ethics,care-harm,It's good,supporting your children's hopes and educational goals.,2.0,legal,2,підтримка надій і освітніх цілей ваших дітей.
confessions,4.0,morality-ethics,care-harm,It is good,supporting your family.,1.0,legal,2,підтримка вашої сім'ї.
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,it's good,supporting your friends.,1.0,legal,2,підтримуючи своїх друзів.
dearabby,4.0,social-norms,care-harm|loyalty-betrayal,It's expected,supporting your kids when they are getting married.,0.0,legal,1,"підтримка ваших дітей, коли вони одружуються."
amitheasshole,4.0,social-norms,care-harm,it's expected,supporting your loved one,0.0,legal,1,підтримка вашої коханої людини.
amitheasshole,4.0,social-norms,care-harm|loyalty-betrayal,is expected,supporting your spouse.,0.0,legal,1,підтримка вашого чоловіка/дружини.
rocstories,4.0,social-norms|advice,care-harm|loyalty-betrayal,good,supporting your teammates when you play sports together.,1.0,legal,2,"підтримуючи своїх товаришів по команді, коли ви разом займаєтеся спортом."
amitheasshole,4.0,morality-ethics|social-norms,care-harm|sanctity-degradation,It is offensive,swearing at others.,-2.0,legal,0,лаятися на інших.
confessions,4.0,advice,care-harm,it's fine,switching careers because you don't like your job.,0.0,legal,1,"зміна кар'єри, тому що вам не подобається ваша робота."
amitheasshole,4.0,morality-ethics|advice,care-harm,You should,take caring of your baby when it's sick.,0.0,legal,1,"дбайте про свою дитину, коли вона хвора."
amitheasshole,4.0,social-norms,care-harm|fairness-cheating,It's okay,taking a break from working sometimes.,0.0,legal,1,іноді роблячи перерву в роботі.
rocstories,4.0,morality-ethics|social-norms,care-harm|authority-subversion,It is ok,taking a day off when it is not a habit.,0.0,legal,1,"взяти вихідний день, коли це не звичка."
amitheasshole,4.0,advice,care-harm,It's ok to,taking a day to yourself.,0.0,legal,1,приділити день собі.
confessions,4.0,social-norms,care-harm,it's normal,taking a dump.,0.0,legal,1,робити випорожнення.
confessions,4.0,description,care-harm,it's okay,taking a long time to get over something,0.0,legal,1,"потрібно багато часу, щоб пережити щось."
rocstories,4.0,morality-ethics,care-harm,should,taking a pet bird to a sanctuary when you find one,2.0,legal,2,"взяти домашнього птаха в заповідник, коли ви його знайдете."
confessions,4.0,morality-ethics,care-harm,it's important,taking a positive attitude toward yourself.,0.0,legal,1,позитивне ставлення до себе.
rocstories,4.0,social-norms|advice,care-harm|fairness-cheating,It's good,taking a vacation from work now and then,1.0,legal,2,час від часу відриваючись від роботи.
amitheasshole,4.0,morality-ethics|social-norms,care-harm,It's good,taking action against those who harm others.,2.0,legal,2,"вжиття заходів проти тих, хто завдає шкоди іншим."
rocstories,4.0,advice,care-harm,You should,taking action immediately when you get a call for help.,1.0,legal,2,"негайне вжиття заходів, коли ви отримуєте заклик про допомогу."
dearabby,4.0,morality-ethics,care-harm,It's good,taking action to keep yourself safe.,0.0,legal,1,"вжити заходів, щоб убезпечити себе."
amitheasshole,4.0,morality-ethics,care-harm|authority-subversion,it's good,taking action to uphold the law.,1.0,legal,2,вжиття заходів для дотримання закону.
confessions,4.0,morality-ethics,care-harm|sanctity-degradation,It's morally reprehensible,taking advantage of a child sexually,-2.0,illegal,0,використання дитини в сексуальних цілях.
dearabby,4.0,social-norms|advice,care-harm|authority-subversion,It's good,taking advantage of a store's open book policy when you enjoy reading.,1.0,legal,2,"користуючись політикою відкритої книги магазину, коли вам подобається читати."
amitheasshole,4.0,morality-ethics,care-harm,You shouldn't,taking advantage of mentally ill people.,-1.0,tolerated,0,користуючись психічно хворими людьми.
confessions,4.0,morality-ethics,care-harm,You shouldn't,taking advantage of naive young people,-1.0,legal,0,скориставшись наївністю молодих людей.
amitheasshole,4.0,morality-ethics,care-harm,it's wrong,taking advantage of others.,-2.0,tolerated,0,користуючись перевагами інших.
amitheasshole,4.0,morality-ethics,care-harm,shouldn't,taking advantage of people.,-2.0,legal,0,користуючись перевагами людей.
amitheasshole,4.0,morality-ethics,care-harm,it's rude,taking advantage of someone for your benefit,-1.0,legal,0,використання когось для своєї вигоди.
confessions,4.0,morality-ethics,care-harm|authority-subversion,it's wrong,taking advantage of someone much younger than you.,-2.0,tolerated,0,користуючись перевагами когось набагато молодшого за вас.
dearabby,4.0,social-norms|advice,care-harm|loyalty-betrayal,shouldn't,taking advantage of your family members,-1.0,legal,0,користуючись перевагами членів вашої сім'ї.
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,shouldn't,taking advantage of your family.,-2.0,legal,0,користуючись перевагами вашої родини.
rocstories,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,It's selfish,taking all of something and leave none for others.,-1.0,legal,0,забираючи все для себе і не залишаючи нічого для інших.
confessions,4.0,social-norms,care-harm|sanctity-degradation,It's encouraged,taking an active interest in personal hygiene.,1.0,legal,2,проявляючи активний інтерес до особистої гігієни.
dearabby,4.0,advice,care-harm|loyalty-betrayal,It's good,taking an interest in others.,1.0,legal,2,проявляючи інтерес до інших.
dearabby,4.0,advice,care-harm|loyalty-betrayal,you should,taking an interest in your children's education.,0.0,legal,1,проявляючи інтерес до освіти ваших дітей.
amitheasshole,4.0,morality-ethics,care-harm,It is bad,taking away someone's free will,-2.0,illegal,0,позбавляючи когось свободи волі.
dearabby,4.0,morality-ethics,care-harm|authority-subversion,it is wrong,taking away the rights of others.,-1.0,tolerated,0,забираючи права інших людей.
amitheasshole,4.0,morality-ethics,care-harm,should,taking better care of your family's pets.,1.0,legal,2,краще піклуватися про домашніх тварин вашої родини.
rocstories,4.0,advice,care-harm,it's good,taking care and doing nice things for yourself.,1.0,legal,2,піклуючись і роблячи приємні речі для себе.
amitheasshole,4.0,morality-ethics,care-harm,It is kind,taking care of an animal who needs it.,1.0,legal,2,"піклуючись про тварину, яка цього потребує."
amitheasshole,4.0,advice,care-harm,shouldn't,taking care of children if you aren't going to watch them.,-1.0,legal,0,"доглядати за дітьми, якщо ви не збираєтеся спостерігати за ними."
confessions,4.0,social-norms|advice,care-harm|loyalty-betrayal,people should,taking care of dying relatives even if they don't particularly like them.,0.0,legal,1,"піклуючись про вмираючих родичів, навіть якщо вони їм особливо не подобаються."
amitheasshole,4.0,morality-ethics,care-harm|loyalty-betrayal,it's expected,taking care of family.,0.0,legal,1,піклуючись про сім'ю.
confessions,4.0,advice,care-harm,it's important,taking care of one's mental health.,2.0,legal,2,піклуючись про своє психічне здоров'я.
rocstories,4.0,social-norms|advice,care-harm|authority-subversion,It's expected,taking care of other peoples pets well while pet sitting,2.0,legal,2,добре піклуючись про домашніх тварин інших народів під час сидіння з домашніми тваринами.
rocstories,4.0,morality-ethics,care-harm|loyalty-betrayal,good,taking care of others when they are sick.,1.0,legal,2,"піклуючись про інших, коли вони хворі."
rocstories,4.0,morality-ethics,care-harm,It's honorable,taking care of pets that have been abandoned.,2.0,legal,2,"догляд за домашніми тваринами, яких кинули."
amitheasshole,4.0,morality-ethics,care-harm,It is important,taking care of pets.,0.0,legal,1,догляд за домашніми тваринами.
amitheasshole,4.0,advice,care-harm,It is good,taking care of something that you see needs done,1.0,legal,2,"піклуючись про те, що ви бачите, що потрібно зробити."
rocstories,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,people should,taking care of their pets.,1.0,legal,2,піклуючись про своїх домашніх тварин.
rocstories,4.0,social-norms,care-harm,People should,taking care of their things,0.0,legal,1,піклуючись про свої речі.
rocstories,4.0,social-norms|description,care-harm,It's expected,taking care of your children,0.0,legal,1,піклуючись про своїх дітей.
rocstories,4.0,morality-ethics,care-harm,it's expected,taking care of your children.,0.0,legal,1,піклуючись про своїх дітей.
amitheasshole,4.0,social-norms,care-harm|loyalty-betrayal,It is expected,taking care of your family.,0.0,legal,1,піклуючись про свою сім'ю.
rocstories,4.0,advice,care-harm,You should,taking care of your hand as soon as you can when you injure it,0.0,legal,1,"піклуючись про свою руку, як тільки ви можете, коли травмуєте її."
amitheasshole,4.0,advice,care-harm,should,taking care of your health.,0.0,legal,1,піклуючись про своє здоров'я.
rocstories,4.0,morality-ethics,care-harm,expected,taking care of your pets,0.0,legal,1,турбота про ваших домашніх тварин.
rocstories,4.0,morality-ethics,care-harm,should,taking care of your pets so they don't get sick or injured.,0.0,legal,1,"піклуючись про своїх домашніх тварин, щоб вони не захворіли чи не постраждали."
rocstories,4.0,morality-ethics|social-norms,care-harm,People are expected,taking care of your pets.,0.0,legal,1,піклуючись про своїх домашніх тварин.
dearabby,4.0,morality-ethics|social-norms|advice,care-harm|authority-subversion,It's good,taking care of your shareholders.,0.0,legal,1,піклуючись про своїх акціонерів.
dearabby,4.0,advice,care-harm,It's good,taking care of your teeth,1.0,legal,2,догляд за зубами.
confessions,4.0,advice|description,care-harm|sanctity-degradation,You should,taking care of your teeth so you don't get cavities.,1.0,legal,2,"піклуючись про свої зуби, щоб у вас не було порожнин."
rocstories,4.0,social-norms|advice,care-harm|fairness-cheating,You,taking care of your things.,0.0,legal,1,піклуючись про свої речі.
confessions,4.0,advice,care-harm,should,taking care of yourself,1.0,legal,2,піклуючись про себе.
amitheasshole,4.0,social-norms|advice,care-harm|fairness-cheating,it's good,taking care of yourself by protecting your possessions and resources.,2.0,legal,2,"піклуючись про себе, захищаючи свої володіння та ресурси."
amitheasshole,4.0,social-norms|description,care-harm,It's okay,taking care of yourself.,0.0,legal,1,піклуючись про себе.
rocstories,4.0,advice,care-harm,It's good,taking charge of your health.,1.0,legal,2,Взяти на себе відповідальність за своє здоров'я.
dearabby,4.0,advice,care-harm,it's bad,taking drugs that can harm your health.,-1.0,tolerated,0,"вживання наркотиків, які можуть завдати шкоди вашому здоров'ю."
confessions,4.0,advice,care-harm,it's okay,taking each day as it comes,0.0,legal,1,"сприймаючи кожен день, як він приходить."
amitheasshole,4.0,morality-ethics|social-norms,care-harm|authority-subversion,You should,taking full responsibility for your pet.,0.0,legal,1,несе повну відповідальність за свого вихованця.
rocstories,4.0,social-norms,care-harm,it's expected,taking good care of a child you adopt,0.0,legal,1,"добре піклуючись про дитину, яку ви усиновлюєте."
confessions,4.0,morality-ethics,care-harm,It's expected,taking good care of your siblings children,0.0,legal,1,добре піклуючись про своїх братів і сестер дітей.
confessions,4.0,advice,care-harm,it's okay,taking however much time you need to get over someone's death.,0.0,legal,1,"потрібно стільки часу, скільки потрібно, щоб пережити чиюсь смерть."
confessions,4.0,morality-ethics,care-harm|authority-subversion,It's wrong,taking illegal drugs,-1.0,illegal,0,вживання незаконних наркотичних речовин.
rocstories,4.0,morality-ethics,care-harm,It's kind,taking in a stray animal.,1.0,legal,2,прийняття бездомної тварини.
dearabby,4.0,social-norms,care-harm,expected,taking into consideration the dietary needs of other people,0.0,legal,1,беручи до уваги дієтичні потреби інших людей.
amitheasshole,4.0,advice,care-harm,It's OK,taking measures to prevent yourself from getting sick.,0.0,legal,1,"вжити заходів, щоб не захворіти."
dearabby,4.0,advice,care-harm,it is okay,taking medicine.,0.0,legal,1,прийом ліків.
rocstories,4.0,morality-ethics|advice,care-harm,It's good,taking more responsibility,1.0,legal,2,беручи на себе більше відповідальності.
amitheasshole,4.0,social-norms,care-harm|loyalty-betrayal,it's polite,taking part in the lives of your significant others' family.,1.0,legal,2,беручи участь у житті сім'ї ваших значущих інших.
confessions,4.0,morality-ethics|social-norms,care-harm,It's mean,taking pleasure in someone else's death.,-1.0,legal,0,отримання задоволення від чужої смерті.
confessions,4.0,morality-ethics,care-harm,It's immoral,taking pleasure in the misfortunes of others.,-2.0,legal,0,отримуючи задоволення від нещасть інших людей.
confessions,4.0,advice,care-harm,It is important,taking pregnancy seriously.,1.0,legal,2,серйозно ставитися до вагітності.
amitheasshole,4.0,morality-ethics,care-harm,expected,taking proper care of a pet you have been put in charge of.,0.0,legal,1,"належним чином доглядати за домашнім улюбленцем, за яким ви відповідаєте."
confessions,4.0,morality-ethics,care-harm,expected,taking proper care of your pets,0.0,legal,1,належним чином доглядати за своїми домашніми тваринами.
rocstories,4.0,social-norms,care-harm,It's good,taking public transportation sometimes to save gas and the environment.,1.0,legal,2,"Їздити на громадському транспорті іноді, щоб заощадити газ і навколишнє середовище."
amitheasshole,4.0,morality-ethics,care-harm,It is important to,taking responsibility for children.,2.0,legal,2,беручи на себе відповідальність за дітей.
dearabby,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,you shouldn't,taking risks with the welfare of your children.,-1.0,legal,0,ризикуєте з добробутом своїх дітей.
rocstories,4.0,advice,care-harm,you should,taking some pain medication when you have a headache,1.0,legal,2,"приймаючи деякі болезаспокійливі препарати, коли у вас головний біль."
rocstories,4.0,social-norms,care-harm,It's polite,taking someone to dinner after they've done you a favor.,1.0,legal,2,"взяти когось на вечерю після того, як вони зробили вам користь."
amitheasshole,4.0,description,care-harm,is normal,taking someone to the hospital if they have been in a bad accident.,0.0,legal,1,"возити когось до лікарні, якщо вони потрапили в погачну аварію."
rocstories,4.0,morality-ethics|social-norms,care-harm|loyalty-betrayal,You shouldn't,taking someone's things without permission.,-1.0,illegal,0,забирати чужі речі без дозволу.
rocstories,4.0,morality-ethics,care-harm,It is ok,taking someones keys if they are intoxicated.,0.0,legal,1,"забираючи чужі ключі, якщо вони в стані алкогольного сп'яніння."
amitheasshole,4.0,morality-ethics|social-norms,care-harm|fairness-cheating,It's rude,taking something from someone who has less than you.,-2.0,illegal,0,"відбираючи щось у того, хто має менше, ніж ви."
confessions,4.0,advice|description,care-harm,it's kind,taking the happiness of others into account when doing something,1.0,legal,2,"беручи до уваги щастя інших людей, роблячи щось."
confessions,4.0,advice,care-harm,You should,taking the time out for others to talk to you.,1.0,legal,2,"виділяючи час для інших, щоб поговорити з вами."
rocstories,4.0,morality-ethics,care-harm,It's understandable,taking time to accept someone's death.,0.0,legal,1,"потрібен час, щоб прийняти чиюсь смерть."
dearabby,4.0,advice,care-harm,important,taking your child's night terrors seriously.,1.0,legal,2,серйозно ставитися до нічних кошмарів вашої дитини.
amitheasshole,4.0,advice,care-harm,it's important,taking your education seriously.,0.0,legal,1,серйозно ставитися до своєї освіти.
rocstories,4.0,advice|description,care-harm|loyalty-betrayal,It's nice,taking your family on vacation.,1.0,legal,2,взяти свою сім'ю на відпочинок.
amitheasshole,4.0,morality-ethics|description,care-harm|loyalty-betrayal,You shouldn't,taking your friends to drug houses.,-2.0,illegal,0,ведучи своїх друзів до наркотичних будинків.
rocstories,4.0,advice,care-harm,is good,taking your kids places.,1.0,legal,2,відведення місць для ваших дітей.
